ElapsedTime,CurrentSOC,TargetSOC,PredictedSOC,Power,Status,TargetPower
00:14:43,0.0,0.0,0.0,0,Standby,0.0
00:15:01,0.0,0.0,0.0,0,Standby,0.0
00:15:17,0.0,0.0,0.0,0,Standby,0.0
00:15:32,0.0,0.0,0.0,0,Standby,0.0
00:15:47,0.0,0.0,0.0,0,Standby,0.0
00:16:03,0.0,0.0,0.0,0,Standby,0.0
00:16:21,0.0,0.0,0.0,0,Standby,0.0
00:16:36,0.0,0.0,0.0,0,Standby,0.0
00:16:51,0.0,0.0,0.0,0,Standby,0.0
00:17:13,0.0,0.0,0.0,0,Standby,0.0
00:17:35,0.0,0.0,0.0,0,Standby,0.0
00:17:56,0.0,0.0,0.0,0,Standby,0.0
00:18:12,0.0,0.0,0.0,0,Standby,0.0
00:18:30,0.0,0.0,0.0,0,Standby,0.0
00:18:48,0.0,0.0,0.0,0,Standby,0.0
00:19:04,0.0,0.0,0.0,0,Standby,0.0
00:19:21,0.0,0.0,0.0,0,Standby,0.0
00:19:37,0.0,0.0,0.0,0,Standby,0.0
00:19:52,0.0,0.0,0.0,0,Standby,0.0
00:20:08,0.0,0.0,0.0,0,Standby,0.0
00:20:29,0.0,0.0,0.0,0,Standby,0.0
00:20:47,0.0,0.0,0.0,0,Standby,0.0
00:21:06,0.0,0.0,0.0,0,Standby,0.0
00:21:28,0.0,0.0,0.0,0,Standby,0.0
00:21:46,0.0,0.0,0.0,0,Standby,0.0
00:22:01,0.0,0.0,0.0,0,Standby,0.0
00:22:17,0.0,0.0,0.0,0,Standby,0.0
